sample_id,rec_no,subject_pos,start_time,end_time,Settle,Legs crossed,Groom,Hand-mouth,Fold arms,Leg movement,Scratch,Gesture,Hand-face,Adjusting clothing,Fumble,Shrug,Stretching,Smearing hands
16721,15,2,602466.6667,604600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14739,14,2,1050466.667,1052600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25784,20,1,62733.33333,64866.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26468,20,2,352866.6667,355000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35316,24,4,523533.3333,525666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34918,24,3,843533.3333,845666.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18755,16,2,265400,267533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19087,16,2,973666.6667,975800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12702,13,3,212066.6667,214200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,25,3,301666.6667,303800,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29230,21,4,399800,401933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34030,24,2,118200,120333.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17783,15,4,529933.3333,532066.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33642,24,1,459533.3333,461666.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14545,14,2,636600,638733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32194,23,2,877666.6667,879800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
971,7,3,905400,907533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17029,15,3,90466.66667,92600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25001,19,3,730466.6667,732600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32956,23,4,165133.3333,167266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12139,13,2,180066.6667,182200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24287,19,2,376333.3333,378466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13230,13,4,169400,171533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34650,24,3,271800,273933.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17665,15,4,278200,280333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13571,13,4,896866.6667,899000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28714,21,3,468066.6667,470200,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25278,19,4,152333.3333,154466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24269,19,2,337933.3333,340066.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29170,21,4,271800,273933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12591,13,2,1144333.333,1146466.667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21478,17,3,229133.3333,231266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32818,23,3,1039800,1041933.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31453,22,4,465933.3333,468066.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26833,20,2,1131533.333,1133666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37514,25,4,536333.3333,538466.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26635,20,2,709133.3333,711266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27349,20,3,1063266.667,1065400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35293,24,4,474466.6667,476600,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26599,20,2,632333.3333,634466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16126,15,1,502200,504333.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23847,18,4,606733.3333,608866.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20400,17,1,267533.3333,269666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19228,16,3,105400,107533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14990,14,3,416866.6667,419000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27322,20,3,1005666.667,1007800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18762,16,2,280333.3333,282466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36973,25,3,551266.6667,553400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20994,17,2,365666.6667,367800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15714,14,4,792333.3333,794466.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15160,14,3,779533.3333,781666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37358,25,4,203533.3333,205666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28583,21,3,188600,190733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37500,25,4,506466.6667,508600,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12461,13,2,867000,869133.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25491,19,4,606733.3333,608866.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29910,22,1,681400,683533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9516,11,3,429666.6667,431800,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18854,16,2,476600,478733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13170,13,4,41400,43533.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35878,25,1,553400,555533.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11990,12,4,1031266.667,1033400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17492,15,3,1078200,1080333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33518,24,1,195000,197133.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25942,20,1,399800,401933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18470,16,1,826466.6667,828600,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16986,15,2,1167800,1169933.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34284,24,2,660066.6667,662200,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29859,22,1,572600,574733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27818,20,4,894733.3333,896866.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1053,7,3,1080333.333,1082466.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37155,25,3,939533.3333,941666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29736,22,1,310200,312333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,7,4,956600,958733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30636,22,2,1061133.333,1063266.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246,22,4,24333.33333,26466.66667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28965,21,3,1003533.333,1005666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22603,18,2,291000,293133.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26546,20,2,519266.6667,521400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26814,20,2,1091000,1093133.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19792,16,4,139533.3333,141666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21215,17,2,837133.3333,839266.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14831,14,3,77666.66667,79800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15540,14,4,421133.3333,423266.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16753,15,2,670733.3333,672866.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26287,20,1,1135800,1137933.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15863,14,4,1110200,1112333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16926,15,2,1039800,1041933.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18279,16,1,419000,421133.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12517,13,2,986466.6667,988600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15130,14,3,715533.3333,717666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181,16,4,969400,971533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22080,17,4,344333.3333,346466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29818,22,1,485133.3333,487266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33002,23,4,263266.6667,265400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30765,22,3,167266.6667,169400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18053,15,4,1105933.333,1108066.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36740,25,3,54200,56333.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21488,17,3,250466.6667,252600,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22255,17,4,717666.6667,719800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9376,11,3,131000,133133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13707,14,1,17933.33333,20066.66667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15471,14,4,273933.3333,276066.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12362,13,2,655800,657933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23705,18,4,303800,305933.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30372,22,2,497933.3333,500066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26730,20,2,911800,913933.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37781,25,4,1105933.333,1108066.667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25762,20,1,15800,17933.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28673,21,3,380600,382733.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32388,23,3,122466.6667,124600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11830,12,4,689933.3333,692066.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13451,13,4,640866.6667,643000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15355,14,4,26466.66667,28600,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12727,13,3,265400,267533.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9141,11,2,798733.3333,800866.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29449,21,4,867000,869133.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9551,11,3,504333.3333,506466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33328,23,4,958733.3333,960866.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13661,13,4,1088866.667,1091000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19940,16,4,455266.6667,457400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17531,15,3,1161400,1163533.333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17330,15,3,732600,734733.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1397,7,4,645133.3333,647266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19715,16,3,1144333.333,1146466.667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34770,24,3,527800,529933.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19120,16,2,1044066.667,1046200,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24313,19,2,431800,433933.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27021,20,3,363533.3333,365666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22976,18,2,1086733.333,1088866.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37028,25,3,668600,670733.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24159,19,2,103266.6667,105400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
848,7,3,643000,645133.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37317,25,4,116066.6667,118200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32203,23,2,896866.6667,899000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12649,13,3,99000,101133.3333,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30514,22,2,800866.6667,803000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32813,23,3,1029133.333,1031266.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16850,15,2,877666.6667,879800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36864,25,3,318733.3333,320866.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17845,15,4,662200,664333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34976,24,3,967266.6667,969400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17972,15,4,933133.3333,935266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9387,11,3,154466.6667,156600,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18498,16,1,886200,888333.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34623,24,3,214200,216333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
778,7,3,493666.6667,495800,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28219,21,2,581133.3333,583266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31259,22,4,52066.66667,54200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11143,12,3,393400,395533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9270,11,2,1073933.333,1076066.667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22953,18,2,1037666.667,1039800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37203,25,3,1041933.333,1044066.667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30427,22,2,615266.6667,617400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11017,12,3,124600,126733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15981,15,1,192866.6667,195000,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25538,19,4,707000,709133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19126,16,2,1056866.667,1059000,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33771,24,1,734733.3333,736866.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11078,12,3,254733.3333,256866.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27907,20,4,1084600,1086733.333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29512,21,4,1001400,1003533.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14242,14,1,1159266.667,1161400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36501,25,2,713400,715533.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33692,24,1,566200,568333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34032,24,2,122466.6667,124600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34068,24,2,199266.6667,201400,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17933,15,4,849933.3333,852066.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34578,24,3,118200,120333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33631,24,1,436066.6667,438200,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33118,23,4,510733.3333,512866.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17191,15,3,436066.6667,438200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35441,24,4,790200,792333.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9785,11,3,1003533.333,1005666.667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31775,22,4,1152866.667,1155000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15170,14,3,800866.6667,803000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36286,25,2,254733.3333,256866.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26921,20,3,150200,152333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,7,2,941666.6667,943800,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16381,15,1,1046200,1048333.333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26165,20,1,875533.3333,877666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17620,15,4,182200,184333.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9063,11,2,632333.3333,634466.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36981,25,3,568333.3333,570466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13765,14,1,141666.6667,143800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29962,22,1,792333.3333,794466.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18445,16,1,773133.3333,775266.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21221,17,2,849933.3333,852066.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17779,15,4,521400,523533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33877,24,1,960866.6667,963000,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12956,13,3,753933.3333,756066.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28674,21,3,382733.3333,384866.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37510,25,4,527800,529933.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32771,23,3,939533.3333,941666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32260,23,2,1018466.667,1020600,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37281,25,4,39266.66667,41400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19426,16,3,527800,529933.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17126,15,3,297400,299533.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27146,20,3,630200,632333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34222,24,2,527800,529933.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34259,24,2,606733.3333,608866.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21447,17,3,163000,165133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32381,23,3,107533.3333,109666.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1609,7,4,1097400,1099533.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32836,23,3,1078200,1080333.333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32845,23,3,1097400,1099533.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18132,16,1,105400,107533.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33341,23,4,986466.6667,988600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20101,16,4,798733.3333,800866.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14410,14,2,348600,350733.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20714,17,1,937400,939533.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22889,18,2,901133.3333,903266.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16186,15,1,630200,632333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37384,25,4,259000,261133.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22530,18,2,135266.6667,137400,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29280,21,4,506466.6667,508600,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28307,21,2,768866.6667,771000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18109,16,1,56333.33333,58466.66667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18499,16,1,888333.3333,890466.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21697,17,3,696333.3333,698466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9436,11,3,259000,261133.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30949,22,3,559800,561933.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19117,16,2,1037666.667,1039800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22329,17,4,875533.3333,877666.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26448,20,2,310200,312333.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24330,19,2,468066.6667,470200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28156,21,2,446733.3333,448866.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13169,13,4,39266.66667,41400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9802,11,3,1039800,1041933.333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11651,12,4,308066.6667,310200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31484,22,4,532066.6667,534200,0,1,0,0,0,0,0,1,0,0,0,0,0,0
768,7,3,472333.3333,474466.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19719,16,3,1152866.667,1155000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11253,12,3,628066.6667,630200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31463,22,4,487266.6667,489400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21003,17,2,384866.6667,387000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30277,22,2,295266.6667,297400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11587,12,4,171533.3333,173666.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1087,7,3,1152866.667,1155000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12394,13,2,724066.6667,726200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35905,25,1,611000,613133.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
503,7,2,1076066.667,1078200,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24590,19,2,1022733.333,1024866.667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30013,22,1,901133.3333,903266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24436,19,2,694200,696333.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21692,17,3,685666.6667,687800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15720,14,4,805133.3333,807266.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29961,22,1,790200,792333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24675,19,3,35000,37133.33333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12969,13,3,781666.6667,783800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1045,7,3,1063266.667,1065400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33604,24,1,378466.6667,380600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18212,16,1,276066.6667,278200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32086,23,2,647266.6667,649400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37166,25,3,963000,965133.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29326,21,4,604600,606733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32040,23,2,549133.3333,551266.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10978,12,3,41400,43533.33333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9049,11,2,602466.6667,604600,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15031,14,3,504333.3333,506466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32504,23,3,369933.3333,372066.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16219,15,1,700600,702733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20454,17,1,382733.3333,384866.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13297,13,4,312333.3333,314466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20822,17,1,1167800,1169933.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21514,17,3,305933.3333,308066.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24765,19,3,227000,229133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35200,24,4,276066.6667,278200,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32879,23,3,1169933.333,1172066.667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15895,15,1,9400,11533.33333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30525,22,2,824333.3333,826466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37194,25,3,1022733.333,1024866.667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35297,24,4,483000,485133.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11945,12,4,935266.6667,937400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17210,15,3,476600,478733.3333,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29931,22,1,726200,728333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37439,25,4,376333.3333,378466.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16031,15,1,299533.3333,301666.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12408,13,2,753933.3333,756066.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30869,22,3,389133.3333,391266.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25961,20,1,440333.3333,442466.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17432,15,3,950200,952333.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23915,18,4,751800,753933.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23857,18,4,628066.6667,630200,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9083,11,2,675000,677133.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22620,18,2,327266.6667,329400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23554,18,3,1150733.333,1152866.667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23923,18,4,768866.6667,771000,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20787,17,1,1093133.333,1095266.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18550,16,1,997133.3333,999266.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23709,18,4,312333.3333,314466.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22613,18,2,312333.3333,314466.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19986,16,4,553400,555533.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36868,25,3,327266.6667,329400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35795,25,1,376333.3333,378466.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18157,16,1,158733.3333,160866.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16108,15,1,463800,465933.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26271,20,1,1101666.667,1103800,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18444,16,1,771000,773133.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150,16,4,903266.6667,905400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17333,15,3,739000,741133.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10656,12,2,523533.3333,525666.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11526,12,4,41400,43533.33333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32487,23,3,333666.6667,335800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34684,24,3,344333.3333,346466.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9617,11,3,645133.3333,647266.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15358,14,4,32866.66667,35000,0,1,0,0,0,0,0,1,0,0,0,0,0,0
